aX,aY,aZ,gX,gY,gZ
-1.060,-0.801,-2.250,-104.858,-213.806,332.458
-1.037,-0.667,-1.917,-89.111,-254.639,280.518
-1.024,-0.117,-1.296,-84.839,-260.864,259.521
-0.983,0.142,-1.064,-72.998,-248.047,206.482
-0.839,0.337,-0.694,-61.829,-232.361,178.711
-0.755,0.351,-0.561,-30.212,-186.584,133.118
-0.581,0.326,-0.608,-16.541,-166.138,114.990
-0.520,0.334,-0.627,-8.850,-155.945,100.464
-0.487,0.393,-0.531,-9.521,-159.119,79.834
-0.433,0.503,-0.112,-11.475,-159.790,70.251
-0.388,0.498,0.107,-11.841,-142.212,54.565
-0.318,0.507,0.445,-13.672,-124.695,49.622
-0.294,0.537,0.519,-13.062,-75.989,42.847
-0.229,0.568,0.425,-9.216,-49.805,38.818
-0.195,0.576,0.322,-5.127,-27.344,34.485
-0.176,0.610,0.225,-0.183,-0.244,26.428
-0.154,0.681,0.152,1.770,6.775,21.301
-0.134,0.698,0.158,8.667,19.409,10.071
-0.079,0.756,0.197,14.099,25.269,5.432
-0.036,0.786,0.237,21.545,31.067,0.366
0.014,0.806,0.268,37.109,42.786,-14.221
0.144,0.773,0.284,44.800,47.791,-23.499
0.210,0.719,0.283,60.486,54.565,-39.490
0.319,0.617,0.344,63.721,55.847,-45.593
0.371,0.574,0.399,68.970,60.425,-57.129
0.479,0.439,0.487,74.890,66.345,-62.988
0.516,0.364,0.498,79.407,73.975,-67.993
0.538,0.330,0.475,85.449,89.416,-72.754
0.609,0.242,0.362,91.797,95.337,-74.646
0.674,0.147,0.369,101.013,101.074,-75.928
0.777,0.032,0.547,95.093,101.440,-74.524
0.813,-0.012,0.609,82.397,102.844,-72.144
0.832,-0.005,0.583,67.444,118.042,-58.167
0.800,0.172,0.377,69.885,127.136,-50.659
0.805,0.264,0.258,75.500,130.676,-51.086
0.929,0.220,0.176,72.510,119.080,-59.204
0.996,0.091,0.305,63.904,100.342,-67.383
1.036,-0.056,0.525,39.124,74.341,-67.566
0.978,-0.227,0.967,30.029,84.839,-57.617
0.905,-0.161,0.985,31.616,154.297,-24.902
0.846,0.324,0.295,38.696,189.880,-12.634
0.927,0.543,-0.230,42.908,202.576,-11.780
1.046,0.565,-0.522,34.729,136.536,-36.804
1.146,0.204,-0.089,28.992,90.942,-47.363
1.125,0.026,0.264,29.419,65.002,-46.997
1.137,0.002,0.372,33.813,78.003,-38.940
1.180,0.081,0.225,34.058,88.562,-32.104
1.207,0.115,0.167,19.470,76.416,-28.381
1.175,0.079,0.355,14.465,69.519,-26.794
1.134,0.109,0.386,24.109,86.853,-19.287
1.107,0.289,0.076,33.752,99.548,-16.724
1.146,0.358,-0.171,44.922,85.205,-22.034
1.211,0.270,-0.210,39.490,53.772,-29.114
1.203,0.141,0.038,27.283,19.165,-35.400
1.172,0.038,0.316,3.357,-10.620,-34.912
1.097,0.049,0.560,-1.953,-0.488,-28.442
1.093,0.139,0.440,1.709,32.166,-16.724
1.111,0.258,0.141,7.629,35.583,-16.113
1.102,0.255,0.116,13.000,28.687,-18.127
1.081,0.228,0.172,12.146,5.493,-23.499
1.027,0.232,0.357,10.498,-0.122,-24.170
1.016,0.294,0.359,14.343,4.089,-26.001
1.050,0.317,0.345,12.207,3.967,-31.189
1.082,0.225,0.408,7.874,1.892,-37.231
1.108,0.122,0.471,7.751,9.033,-40.161
1.115,0.008,0.487,11.658,19.714,-35.950
1.100,0.021,0.414,22.949,43.701,-22.766
1.086,0.126,0.104,26.611,48.950,-18.677
1.100,0.131,-0.035,19.348,30.090,-19.653
1.117,0.017,0.008,11.108,11.353,-20.691
1.097,-0.025,0.134,5.127,-3.601,-19.287
1.065,-0.025,0.230,4.761,-7.874,-10.986
1.015,0.054,0.248,5.859,-1.709,-7.141
1.006,0.094,0.198,9.583,7.080,-3.967
1.005,0.123,0.134,11.963,6.226,-4.456
1.004,0.117,0.155,11.963,2.808,-6.042
1.002,0.111,0.200,7.385,-1.282,-9.766
1.023,0.086,0.242,8.301,1.343,-11.292
1.051,0.043,0.201,12.512,8.118,-12.329
0.349,-0.457,-2.185,407.776,-8.484,-167.419
0.394,-0.389,-2.610,440.918,-35.645,-177.063
0.562,-0.665,-3.524,407.227,-83.374,-213.867
0.774,-1.240,-3.628,369.385,-201.721,-276.001
1.229,-2.436,-3.214,409.973,-221.130,-265.869
1.326,-2.697,-3.140,467.224,-214.905,-227.112
1.260,-2.624,-3.077,534.424,-214.050,-124.817
0.917,-2.292,-2.708,533.264,-225.037,-93.628
0.798,-2.263,-2.621,520.142,-236.389,-56.458
0.553,-2.107,-2.395,525.024,-238.281,-39.490
0.474,-2.119,-2.248,547.913,-224.670,-17.029
0.444,-2.287,-1.877,562.195,-209.839,0.732
0.429,-2.220,-1.812,575.256,-187.439,25.635
0.387,-2.031,-1.885,580.139,-147.400,68.604
0.210,-1.402,-1.841,570.862,-140.381,76.111
0.150,-1.033,-1.955,529.053,-137.329,43.884
0.248,-0.997,-2.167,500.183,-146.240,10.925
0.377,-1.295,-2.045,461.670,-158.508,-15.747
0.570,-1.629,-1.635,453.552,-150.452,0.671
0.565,-1.448,-1.602,445.007,-135.254,26.489
0.513,-1.130,-1.656,407.104,-118.591,52.734
0.480,-0.773,-1.571,382.507,-117.859,45.349
0.511,-0.824,-1.519,350.525,-105.469,29.846
0.450,-0.924,-1.255,341.858,-101.135,33.569
0.349,-0.845,-0.997,310.547,-96.130,47.729
0.309,-0.725,-0.727,288.330,-87.463,49.622
0.282,-0.664,-0.576,270.874,-85.022,54.077
0.230,-0.576,-0.379,225.647,-82.947,58.411
0.172,-0.500,-0.092,201.843,-75.317,52.673
0.169,-0.503,0.031,164.124,-61.951,37.048
0.166,-0.543,0.371,145.203,-56.885,29.175
0.161,-0.573,0.623,121.460,-50.964,21.057
0.104,-0.609,1.064,58.350,-24.597,7.874
0.078,-0.598,1.071,22.095,-3.906,3.052
0.060,-0.590,0.990,-54.016,25.635,-9.033
-0.037,-0.634,0.849,-91.492,33.997,-16.724
-0.101,-0.697,0.788,-151.978,61.157,-34.363
-0.259,-0.772,0.481,-176.331,80.322,-44.495
-0.363,-0.784,0.302,-201.355,95.337,-59.570
-0.476,-0.854,0.221,-266.846,107.788,-118.225
-0.760,-1.424,0.468,-307.007,116.699,-156.677
-0.888,-1.960,0.543,-387.573,172.729,-211.792
-1.235,-2.922,0.338,-430.115,211.487,-219.849
-1.505,-3.317,0.151,-528.259,291.138,-226.501
-1.927,-4.000,-0.408,-573.364,337.158,-220.886
-2.136,-4.000,-0.781,-604.736,388.184,-199.158
-2.454,-4.000,-1.274,-631.775,507.935,-119.690
-2.988,-3.987,-2.768,-645.813,565.247,-91.797
-2.995,-3.993,-3.599,-681.457,626.038,-68.115
-2.767,-4.000,-4.000,-698.120,633.118,-37.231
-2.669,-4.000,-4.000,-725.220,659.729,65.979
-2.756,-4.000,-3.976,-702.026,686.768,147.583
-3.235,-4.000,-3.988,-552.734,800.354,430.481
-4.000,-4.000,-4.000,-495.178,848.267,593.323
-4.000,-4.000,-4.000,-478.821,851.868,716.675
-4.000,-4.000,-4.000,-482.361,723.022,765.137
-3.255,-3.738,-3.489,-479.370,661.072,644.165
-2.754,-3.817,-3.644,-361.023,334.961,586.731
-2.780,-3.761,-4.000,-316.040,126.099,647.339
-2.528,-3.897,-3.861,-224.609,59.082,629.089
-2.159,-3.549,-3.741,-166.931,74.219,619.019
-1.970,-2.926,-3.952,-121.033,62.500,603.210
-1.800,-2.329,-4.000,-63.660,-85.937,521.912
-1.671,-1.824,-3.897,-46.875,-181.458,465.637
-1.721,-1.761,-3.515,-30.090,-297.791,387.451
-1.734,-1.406,-2.510,-26.062,-312.439,373.230
-1.682,-1.009,-2.211,-38.391,-307.800,343.445
-1.511,-0.291,-1.781,-51.453,-303.467,302.979
-1.411,-0.149,-1.591,-54.138,-299.561,255.371
-1.265,0.071,-1.155,-50.232,-301.270,185.791
-1.201,0.189,-0.861,-55.237,-304.382,160.828
-1.133,0.312,-0.594,-54.443,-288.818,117.981
-0.979,0.521,-0.243,-49.988,-267.700,99.243
-0.870,0.551,-0.169,-32.776,-215.027,63.782
-0.650,0.560,-0.135,-21.851,-191.101,49.988
-0.568,0.598,-0.163,-12.817,-160.156,31.189
-0.453,0.604,-0.131,-15.442,-154.297,22.644
-0.412,0.581,-0.050,-17.822,-150.635,15.747
-0.384,0.584,0.023,-15.320,-141.968,9.277
-0.349,0.660,0.261,-16.785,-139.526,7.385
-0.317,0.677,0.464,-23.376,-120.850,1.160
-0.202,0.680,0.695,-19.043,-97.107,-1.648
-0.131,0.678,0.663,-9.888,-68.298,-3.662
-0.065,0.664,0.572,4.395,-19.287,-5.615
0.007,0.622,0.378,7.507,-3.601,-4.456
0.017,0.612,0.302,16.663,16.174,1.648
0.024,0.683,0.194,22.888,21.179,3.845
0.036,0.725,0.182,30.396,23.132,-1.343
0.074,0.742,0.260,32.349,22.949,-7.874
0.098,0.728,0.337,34.607,24.780,-15.625
0.126,0.717,0.388,40.833,40.955,-30.823
0.184,0.739,0.320,46.814,51.880,-37.842
0.220,0.746,0.250,69.214,66.467,-55.176
0.292,0.709,0.203,80.811,70.435,-66.345
0.325,0.674,0.177,88.013,74.768,-78.796
0.376,0.606,0.117,99.243,74.951,-105.774
0.487,0.348,0.116,107.544,66.284,-115.601
0.535,0.204,0.218,120.483,49.561,-118.530
0.600,-0.026,0.512,119.751,50.476,-111.755
0.585,-0.054,0.645,114.380,60.364,-100.037
0.555,0.038,0.635,102.356,104.248,-76.782
0.585,0.363,0.146,99.609,120.666,-78.308
0.637,0.396,-0.063,94.543,102.478,-108.826
0.712,0.033,0.103,86.670,79.163,-127.441
0.750,-0.228,0.388,80.811,65.796,-138.000
0.831,-0.460,0.663,96.680,102.356,-122.070
0.883,-0.396,0.399,110.779,140.625,-104.919
0.950,-0.276,-0.010,108.154,161.560,-88.318
1.053,-0.297,-0.206,94.116,133.545,-92.651
1.073,-0.445,0.088,86.304,96.252,-95.703
1.073,-0.554,0.393,95.703,112.305,-86.914
1.057,-0.478,0.226,108.521,140.747,-73.669
1.041,-0.301,-0.073,124.023,170.227,-51.147
1.096,0.013,-0.583,116.638,148.926,-55.908
1.149,-0.106,-0.490,71.777,52.917,-93.567
1.207,-0.659,0.313,50.476,18.127,-104.858
1.215,-0.853,0.664,45.959,37.476,-84.656
1.203,-0.710,0.600,59.937,76.538,-61.707
1.188,-0.483,0.305,75.500,110.901,-43.213
1.181,-0.338,0.040,89.416,121.826,-39.368
1.202,-0.371,-0.111,83.435,103.210,-48.340
1.227,-0.450,-0.049,54.626,61.340,-67.444
1.264,-0.671,0.187,45.166,49.011,-71.289
1.281,-0.755,0.267,44.617,45.288,-67.078
1.287,-0.755,0.296,51.147,52.551,-43.091
1.263,-0.619,0.197,51.025,55.725,-33.569
1.251,-0.555,0.105,47.791,43.945,-25.879
1.209,-0.503,0.090,43.884,29.480,-26.733
1.186,-0.520,0.181,40.039,15.320,-28.137
1.161,-0.531,0.276,34.485,5.371,-26.794
1.113,-0.510,0.403,31.250,8.362,-24.963
1.095,-0.484,0.447,24.170,24.048,-22.034
1.066,-0.430,0.441,23.376,36.377,-21.179
1.066,-0.408,0.337,23.499,60.059,-21.851
1.109,-0.413,0.010,18.494,60.974,-25.146
1.130,-0.455,-0.033,9.705,52.673,-30.090
1.145,-0.515,-0.010,-1.343,35.461,-36.194
1.151,-0.608,0.012,0.366,33.936,-33.325
1.133,-0.582,-0.012,2.869,33.630,-19.775
1.062,-0.451,-0.044,1.892,31.128,-13.977
1.033,-0.401,-0.074,1.953,27.771,-10.193
1.013,-0.381,-0.119,3.052,15.808,-7.568
0.990,-0.376,-0.151,1.343,5.798,-8.057
0.978,-0.394,-0.104,-2.991,-13.245,-9.705
0.947,-0.434,-0.005,-3.723,-18.616,-8.911
0.932,-0.446,0.028,-3.845,-21.301,-5.554
0.917,-0.470,0.076,-2.502,-18.799,-3.601
0.916,-0.479,0.073,-0.549,-10.315,1.038
0.924,-0.488,0.035,-2.625,-6.897,2.869
0.926,-0.477,0.011,-5.676,-3.967,4.517
-0.188,1.484,-1.645,90.271,39.124,-119.568
-0.297,1.477,-2.046,169.556,-8.301,-206.055
-0.547,1.073,-2.769,211.121,-44.678,-247.620
-0.713,0.740,-2.939,292.847,-130.554,-300.842
-0.952,-0.234,-2.913,337.280,-164.429,-315.308
-0.919,-0.894,-2.983,390.015,-181.213,-322.144
-0.808,-1.460,-3.226,510.864,-183.350,-303.711
-0.672,-1.955,-3.968,548.767,-199.219,-295.959
-0.719,-2.177,-4.000,496.521,-337.585,-336.365
-0.620,-3.474,-3.899,440.308,-428.772,-361.633
-0.345,-4.000,-3.505,432.556,-481.628,-299.377
0.112,-4.000,-2.680,469.055,-441.101,-215.576
0.062,-3.795,-2.510,500.061,-366.455,-63.660
-0.293,-3.042,-2.253,490.173,-352.844,-23.376
-0.393,-2.807,-2.218,482.544,-342.773,1.343
-0.413,-2.723,-2.139,518.860,-312.317,42.175
-0.384,-2.571,-1.795,547.791,-289.673,61.951
-0.374,-2.439,-1.641,566.772,-238.892,85.815
-0.378,-1.868,-1.725,558.044,-215.393,89.355
-0.380,-1.551,-1.833,519.226,-195.740,60.974
-0.268,-1.449,-1.783,498.901,-193.359,34.973
-0.169,-1.516,-1.712,481.079,-189.697,13.489
-0.073,-1.579,-1.552,442.871,-177.917,-5.249
0.096,-1.594,-1.167,419.495,-166.016,-2.869
0.173,-1.543,-1.045,364.990,-135.132,14.160
0.316,-1.406,-0.872,337.769,-118.835,26.917
0.350,-1.235,-0.906,284.912,-90.515,52.063
0.331,-0.880,-1.023,263.184,-86.975,56.274
0.309,-0.792,-0.915,249.023,-89.172,56.335
0.295,-0.764,-0.739,229.492,-88.806,53.162
0.264,-0.746,-0.374,215.088,-83.801,52.795
0.241,-0.705,-0.224,174.377,-67.627,55.054
0.181,-0.560,-0.015,151.001,-58.655,54.993
0.157,-0.510,0.069,128.784,-38.452,44.983
0.134,-0.471,0.198,98.877,-28.259,36.743
0.106,-0.425,0.186,50.598,-15.991,27.100
0.074,-0.413,0.155,-36.560,-2.258,-5.188
-0.037,-0.490,0.333,-73.059,-3.113,-22.949
-0.111,-0.519,0.452,-117.920,13.428,-57.983
-0.217,-0.827,0.678,-131.042,31.982,-77.026
-0.280,-1.031,0.859,-170.715,86.914,-100.830
-0.581,-1.335,1.156,-207.520,126.160,-110.107
-0.780,-1.569,0.977,-257.690,172.363,-124.084
-0.962,-1.904,0.602,-386.169,253.174,-159.485
-1.274,-2.643,-0.125,-447.632,280.823,-168.701
-1.462,-2.933,-0.381,-526.733,334.900,-176.819
-2.040,-3.509,-0.749,-544.312,372.253,-184.570
-2.361,-3.799,-1.171,-588.257,464.661,-214.539
-2.733,-4.000,-2.526,-630.066,497.681,-241.821
-2.767,-4.000,-3.006,-664.062,514.038,-256.348
-2.918,-4.000,-3.110,-638.428,542.419,-172.241
-3.586,-3.995,-3.223,-601.990,583.435,-115.173
-3.798,-3.999,-3.578,-558.899,682.739,-61.157
-3.584,-4.000,-4.000,-535.095,720.520,-27.527
-3.297,-4.000,-4.000,-420.593,770.386,182.068
-3.790,-4.000,-3.360,-334.839,802.734,378.296
-4.000,-4.000,-3.073,-210.327,892.761,720.215
-4.000,-3.953,-3.895,-207.336,885.315,786.499
-3.996,-3.682,-4.000,-233.459,799.133,789.612
-3.886,-3.323,-4.000,-277.954,485.901,669.678
-3.002,-3.276,-3.979,-265.747,339.294,606.934
-2.606,-3.502,-3.903,-220.947,182.861,560.242
-2.366,-3.586,-3.570,-217.957,151.367,571.411
-2.343,-2.939,-3.507,-210.571,100.891,595.581
-1.956,-1.607,-3.777,-176.208,71.655,574.524
-1.686,-1.440,-3.884,-122.864,31.677,533.142
-1.499,-1.534,-3.875,-28.442,-89.233,449.646
-1.447,-1.736,-3.499,-15.381,-163.269,423.218
-1.497,-1.779,-3.189,-46.021,-300.598,398.193
-1.767,-1.103,-2.092,-65.369,-346.741,398.621
-1.827,-0.544,-1.577,-66.040,-355.774,375.977
-1.644,0.096,-1.089,-55.603,-337.585,342.651
-1.504,0.185,-0.984,-49.927,-311.096,270.325
-1.314,0.358,-0.707,-51.697,-303.284,244.934
-1.248,0.515,-0.522,-50.720,-292.725,226.074
-1.172,0.664,-0.378,-30.457,-251.587,192.627
-1.027,0.903,-0.268,-17.029,-227.173,176.575
-0.993,1.040,-0.239,-33.813,-187.500,145.203
-0.930,1.210,-0.160,-33.081,-176.208,124.207
-0.900,1.221,-0.053,4.456,-156.738,80.994
-0.825,1.224,0.123,17.883,-140.686,59.692
-0.767,1.168,0.185,25.024,-123.352,37.292
-0.701,1.091,0.240,32.166,-89.661,-1.831
-0.541,0.926,0.301,36.438,-72.876,-16.968
-0.445,0.846,0.313,44.312,-43.091,-38.452
-0.251,0.726,0.345,45.044,-31.982,-45.288
-0.161,0.699,0.407,44.189,-23.254,-50.293
-0.070,0.686,0.491,41.992,-4.944,-58.411
0.121,0.600,0.587,41.931,7.263,-62.012
0.216,0.521,0.558,39.673,29.480,-62.012
0.356,0.436,0.494,37.415,35.706,-57.983
0.405,0.417,0.485,34.790,42.053,-49.561
0.468,0.382,0.494,33.142,43.274,-44.983
0.474,0.417,0.514,30.518,44.373,-40.039
0.481,0.483,0.527,22.827,49.927,-37.415
0.530,0.587,0.465,20.935,52.002,-41.321
0.557,0.584,0.453,28.320,50.049,-54.565
0.623,0.401,0.494,32.959,49.194,-60.303
0.640,0.300,0.515,34.119,49.805,-61.829
0.635,0.256,0.523,33.081,57.800,-52.124
0.610,0.406,0.442,33.813,62.988,-47.546
0.622,0.462,0.432,29.541,61.096,-56.702
0.668,0.406,0.510,28.320,59.875,-64.270
0.689,0.357,0.493,31.738,64.758,-69.092
0.714,0.305,0.407,51.758,86.853,-68.787
0.777,0.298,0.109,61.157,92.712,-65.796
0.802,0.336,0.008,61.890,72.449,-71.411
0.848,0.227,0.124,53.833,51.697,-81.299
0.864,0.101,0.279,45.715,34.851,-88.867
0.880,0.029,0.400,37.842,28.198,-85.144
0.913,0.031,0.554,35.400,34.119,-78.979
0.931,0.042,0.555,39.307,57.861,-66.040
0.946,0.129,0.387,46.021,68.115,-59.265
0.942,0.174,0.326,51.636,72.449,-54.504
0.947,0.194,0.295,53.223,67.688,-53.040
0.985,0.151,0.271,49.194,61.401,-53.528
0.989,0.129,0.306,38.635,48.340,-49.561
0.974,0.119,0.405,34.668,45.837,-47.058
0.966,0.118,0.440,32.288,46.143,-45.166
0.967,0.127,0.463,31.555,51.270,-42.725
1.000,0.123,0.435,31.799,53.772,-42.236
1.012,0.114,0.423,31.189,52.063,-39.856
0.994,0.084,0.513,31.494,50.354,-38.086
0.971,0.050,0.582,32.593,52.063,-35.645
0.960,0.044,0.592,32.776,69.031,-27.344
0.987,0.157,0.363,30.457,77.026,-23.743
1.002,0.256,0.235,22.766,67.017,-23.071
0.979,0.351,0.351,19.592,51.758,-28.442
0.961,0.283,0.515,23.987,44.067,-42.603
0.939,0.128,0.686,30.396,57.129,-45.227
0.949,0.113,0.621,36.865,76.050,-44.678
0.990,0.124,0.458,40.710,100.159,-43.152
1.086,0.138,0.255,37.231,93.689,-44.067
1.103,0.110,0.318,30.090,71.228,-47.607
1.104,0.032,0.488,30.823,69.885,-47.058
1.097,0.034,0.511,33.386,75.317,-43.884
1.094,0.068,0.455,39.856,92.712,-34.485
1.141,0.120,0.168,39.612,93.384,-33.081
1.175,0.071,0.112,26.611,63.782,-37.292
1.183,-0.071,0.249,18.677,46.753,-37.415
1.161,-0.115,0.347,14.282,37.048,-34.180
1.138,-0.139,0.420,9.766,41.382,-21.667
1.097,-0.089,0.446,8.240,51.758,-14.954
1.089,-0.040,0.343,11.536,75.867,-5.981
1.113,0.030,0.026,13.672,79.224,-4.822
1.131,0.059,-0.082,14.832,73.059,-6.104
1.143,0.056,-0.109,14.038,41.321,-15.686
1.138,-0.025,0.053,13.733,25.879,-19.470
1.128,-0.044,0.145,15.076,14.343,-18.982
1.110,-0.024,0.249,15.320,17.029,-16.663
0.774,-0.577,-1.464,496.948,-39.673,-56.152
0.804,-0.506,-1.748,487.915,-75.745,-60.364
0.995,-0.915,-1.654,459.839,-108.704,-69.397
1.139,-1.180,-1.556,457.825,-114.868,-44.556
1.268,-1.215,-1.851,476.318,-100.647,-16.357
1.205,-1.051,-1.963,492.859,-96.924,8.484
1.122,-0.950,-1.846,518.066,-112.732,31.250
1.091,-1.113,-1.595,528.259,-110.168,36.926
1.100,-1.195,-1.628,531.311,-101.624,59.753
0.960,-1.036,-1.474,528.076,-105.652,74.097
0.888,-0.967,-1.259,523.132,-104.004,85.449
0.885,-1.067,-0.919,518.738,-90.881,87.830
0.896,-1.056,-0.852,506.470,-76.172,92.957
0.903,-1.013,-0.821,450.684,-59.326,103.455
0.932,-0.960,-0.779,416.565,-56.152,110.046
0.924,-0.889,-0.733,370.911,-44.189,135.498
0.790,-0.370,-0.751,356.873,-35.339,145.081
0.731,-0.135,-0.790,326.904,-26.855,126.465
0.830,-0.242,-0.860,313.599,-25.391,109.863
0.908,-0.360,-0.844,303.528,-24.658,102.783
0.934,-0.360,-0.779,292.236,-21.729,115.295
0.884,-0.114,-0.736,286.865,-19.592,122.192
0.822,0.035,-0.730,258.606,-19.775,121.704
0.718,0.181,-0.663,237.915,-21.301,112.427
0.701,0.136,-0.547,223.083,-23.926,100.037
0.696,0.075,-0.441,209.595,-22.644,84.473
0.648,0.057,-0.239,196.655,-21.790,80.566
0.610,0.067,-0.080,158.264,-20.203,69.458
0.573,0.048,0.109,138.306,-15.503,63.110
0.566,0.010,0.157,100.281,-7.507,51.819
0.561,-0.055,0.228,80.017,-4.456,49.377
0.521,-0.042,0.269,58.838,-0.671,49.683
0.473,0.055,0.220,17.273,0.793,41.748
0.374,0.211,0.282,-0.671,-1.404,30.396
0.335,0.237,0.385,-28.137,0.854,-1.465
0.271,0.175,0.572,-41.992,6.836,-19.653
0.219,0.160,0.574,-60.425,15.198,-37.842
0.155,0.142,0.503,-117.859,26.550,-84.839
0.074,-0.118,0.467,-151.733,27.832,-115.479
0.011,-0.324,0.542,-210.449,40.466,-167.603
-0.193,-0.716,0.691,-237.122,56.213,-187.378
-0.309,-0.977,0.749,-259.338,80.200,-204.712
-0.424,-1.259,0.702,-299.805,152.954,-226.196
-0.638,-1.928,0.374,-329.346,187.927,-232.605
-0.812,-2.300,0.324,-407.165,255.066,-240.845
-1.352,-2.970,-0.093,-451.660,299.438,-246.338
-1.597,-3.449,-0.582,-550.537,375.366,-264.893
-1.754,-4.000,-1.536,-589.722,395.447,-281.738
-1.752,-4.000,-2.064,-640.625,450.561,-285.767
-1.625,-3.990,-3.326,-648.682,477.966,-256.714
-1.780,-3.988,-3.506,-641.418,494.263,-206.970
-2.159,-3.996,-3.415,-618.958,549.011,-86.365
-3.308,-4.000,-3.587,-607.727,609.985,-17.578
-3.746,-4.000,-3.908,-573.120,741.272,122.314
-3.966,-4.000,-4.000,-543.335,766.479,194.214
-3.992,-4.000,-4.000,-426.819,770.264,414.185
-4.000,-4.000,-3.991,-347.412,769.287,549.744
-4.000,-4.000,-3.997,-271.973,756.348,664.246
-3.999,-4.000,-4.000,-192.444,663.147,770.508
-4.000,-3.977,-4.000,-196.350,576.782,771.484
-3.967,-3.849,-4.000,-217.834,351.196,728.271
-3.478,-3.148,-4.000,-216.614,241.150,701.294
-3.143,-2.862,-4.000,-201.172,88.379,635.559
-2.708,-2.507,-3.984,-189.087,47.424,605.408
-2.585,-2.219,-3.927,-173.828,17.029,581.299
-2.456,-1.861,-3.887,-119.385,-34.424,536.255
-2.182,-1.043,-3.890,-85.083,-71.594,506.103
-2.080,-0.678,-3.741,-36.133,-185.303,416.443
-1.921,-0.352,-2.947,-24.048,-246.826,364.014
-1.848,-0.316,-2.391,-13.489,-328.369,277.344
-1.665,-0.181,-1.489,-12.939,-341.553,247.070
-1.557,-0.044,-1.185,-15.930,-337.280,201.050
-1.307,0.251,-0.735,-15.930,-327.209,180.359
-1.176,0.371,-0.577,-14.099,-313.354,160.400
-1.062,0.473,-0.457,-10.254,-281.799,126.160
-0.899,0.650,-0.180,-9.155,-266.418,111.328
-0.814,0.714,-0.031,0.366,-223.511,80.017
-0.606,0.771,0.122,10.986,-195.374,63.782
-0.513,0.759,0.138,33.936,-143.677,35.950
-0.388,0.699,0.117,40.588,-124.878,25.818
-0.340,0.670,0.075,40.100,-112.793,17.273
-0.289,0.630,0.065,19.653,-110.657,2.258
-0.188,0.573,0.209,9.949,-111.694,-1.953
-0.147,0.589,0.312,5.676,-99.854,-5.493
-0.068,0.647,0.444,7.690,-87.646,-7.690
-0.016,0.665,0.460,10.925,-73.730,-10.803
0.042,0.663,0.451,16.235,-49.133,-19.897
0.151,0.587,0.445,14.893,-42.175,-24.963
0.202,0.531,0.484,14.587,-30.701,-31.250
0.298,0.440,0.561,19.531,-20.569,-31.677
0.342,0.412,0.549,29.663,4.089,-30.029
0.416,0.370,0.493,31.067,12.878,-27.466
0.438,0.367,0.485,31.738,19.043,-23.193
0.459,0.379,0.463,37.231,31.860,-15.259
0.518,0.413,0.375,40.222,36.499,-14.038
0.552,0.417,0.380,35.156,34.058,-17.639
0.628,0.358,0.470,28.931,32.349,-20.874
0.658,0.321,0.508,24.475,34.851,-22.522
0.677,0.321,0.501,29.053,54.749,-19.531
0.725,0.401,0.311,34.729,63.293,-19.714
0.767,0.387,0.234,32.593,52.307,-32.104
0.831,0.166,0.380,24.353,38.879,-37.048
0.826,0.073,0.517,18.494,32.288,-33.569
0.793,0.096,0.602,36.316,59.326,-5.615
0.771,0.445,0.278,53.467,80.505,3.235
0.807,0.538,0.068,59.998,66.528,-13.611
0.882,0.357,0.216,47.485,36.865,-29.480
0.895,0.169,0.451,31.677,12.146,-40.344
0.889,0.043,0.664,20.508,13.428,-29.602
0.855,0.191,0.660,28.015,33.997,-15.869
0.849,0.320,0.517,39.978,58.105,-7.568
0.869,0.378,0.442,39.673,52.917,-14.221
0.883,0.272,0.575,36.926,44.739,-23.376
0.875,0.146,0.705,36.804,56.274,-25.757
0.852,0.164,0.578,40.894,76.355,-16.907
0.863,0.309,0.362,43.945,92.468,-8.484
0.908,0.414,0.246,39.795,77.698,-17.151
0.939,0.297,0.389,33.020,58.228,-30.090
0.956,0.133,0.593,25.879,48.523,-39.795
0.905,-0.032,0.884,32.593,68.787,-29.114
0.851,0.090,0.824,60.852,139.343,6.165
0.864,0.601,0.151,68.176,160.278,11.780
0.937,0.719,-0.118,48.096,114.441,-21.912
1.046,0.357,0.155,30.212,71.899,-46.692
1.057,0.081,0.506,19.714,45.959,-61.401
1.043,-0.093,0.783,33.569,75.745,-45.654
0.980,0.086,0.619,51.208,116.516,-24.414
0.997,0.376,0.186,68.970,147.583,-9.583
1.089,0.548,-0.182,57.800,115.295,-28.076
1.128,0.332,0.000,39.246,71.777,-53.467
1.152,0.074,0.258,18.311,26.855,-77.881
1.157,-0.226,0.616,22.461,35.950,-70.801
1.159,-0.198,0.541,51.514,85.999,-41.138
1.209,0.023,0.046,61.462,96.741,-33.752
1.245,0.023,-0.087,59.998,86.548,-35.583
1.276,-0.070,-0.089,36.987,36.316,-46.570
1.282,-0.260,0.111,28.625,16.479,-45.044
1.257,-0.257,0.207,26.733,5.920,-29.724
1.195,-0.106,0.259,29.785,7.446,-22.644
1.165,-0.055,0.280,32.837,8.484,-19.104
1.151,-0.034,0.272,37.537,13.855,-18.616
1.156,-0.042,0.193,36.072,13.733,-19.958
1.155,-0.058,0.199,25.085,4.456,-22.644
1.141,-0.077,0.241,19.653,1.343,-22.827
1.149,-0.108,0.228,15.076,2.441,-21.240
