aX,aY,aZ,gX,gY,gZ
-0.083,0.539,-0.984,2.136,-12.451,1.160
-0.036,0.539,-0.966,14.893,-12.878,-8.606
0.027,0.545,-0.878,16.785,-16.968,-8.118
0.058,0.564,-0.838,13.672,-26.062,-5.432
0.121,0.623,-0.788,12.390,-28.748,-5.066
0.165,0.662,-0.770,12.817,-26.001,-10.254
0.204,0.717,-0.764,13.367,-15.564,-11.230
0.206,0.739,-0.788,14.160,-2.869,-14.160
0.216,0.753,-0.820,16.968,15.259,-24.536
0.255,0.727,-0.895,16.663,20.630,-26.978
0.278,0.708,-0.940,9.033,27.222,-25.085
0.301,0.706,-1.027,7.141,29.785,-22.339
0.298,0.726,-1.055,9.338,33.142,-19.775
0.284,0.757,-1.068,22.217,46.509,-19.043
0.235,0.821,-1.084,28.992,57.983,-21.973
0.204,0.831,-1.110,40.039,87.463,-31.128
0.116,0.793,-1.213,40.710,99.854,-35.156
0.059,0.760,-1.275,30.884,110.474,-41.748
-0.068,0.727,-1.375,26.855,111.389,-45.593
-0.145,0.725,-1.414,24.353,112.366,-50.659
-0.235,0.723,-1.450,19.714,118.103,-67.139
-0.454,0.689,-1.525,19.287,124.329,-79.468
-0.570,0.652,-1.589,18.616,145.874,-114.380
-0.811,0.568,-1.829,11.536,158.325,-139.465
-0.935,0.501,-2.023,-0.793,169.373,-171.082
-1.066,0.390,-2.276,-31.128,179.810,-252.991
-1.326,-0.065,-3.028,-53.772,176.025,-304.504
-1.451,-0.433,-3.549,-68.359,124.268,-434.143
-1.688,-1.536,-4.000,-24.353,70.740,-516.785
-1.779,-2.423,-4.000,156.860,-88.257,-703.918
-1.816,-4.000,-3.986,243.469,-218.079,-766.663
-1.942,-4.000,-3.981,358.337,-658.142,-685.120
-2.419,-3.996,-1.960,389.832,-953.552,-499.634
-2.551,-3.970,0.785,405.273,-1237.427,-207.397
-2.616,-3.984,3.334,492.249,-1335.937,415.894
-2.797,-4.000,4.000,497.436,-1085.999,565.247
-3.221,-4.000,3.976,511.475,-548.645,604.797
-3.306,-3.999,3.777,512.451,-366.882,598.389
-3.216,-4.000,3.544,360.962,-223.267,633.728
-3.391,-4.000,3.085,285.583,-211.487,664.368
-3.544,-3.993,3.008,245.728,-189.575,686.035
-3.607,-3.899,2.922,247.253,-82.458,670.471
-3.438,-3.287,2.606,254.700,-42.175,640.381
-3.327,-2.897,2.607,250.000,-56.946,579.102
-3.176,-2.099,3.101,230.347,-76.233,553.711
-3.118,-1.728,3.336,196.716,-74.402,527.771
-3.074,-1.431,3.412,107.788,-1.831,463.318
-2.954,-0.901,3.179,82.947,46.143,423.950
-2.821,-0.625,2.909,58.167,122.498,338.623
-2.653,0.110,2.376,53.528,147.644,288.269
-2.604,0.497,2.217,45.654,194.702,127.502
-1.733,0.412,1.484,-17.395,190.124,66.223
-1.186,0.122,1.109,-70.740,153.625,59.326
-0.810,0.016,0.982,-38.269,107.849,82.886
-0.541,0.312,1.020,-3.845,137.634,58.533
-0.410,0.383,0.873,-2.319,199.219,-7.324
-0.018,0.175,0.499,-9.277,206.848,-29.419
0.131,0.036,0.385,-16.174,205.200,-45.776
0.182,-0.074,0.327,-24.658,187.134,-72.205
0.243,-0.193,0.268,-21.973,171.875,-82.031
0.650,-0.428,0.344,-24.902,92.957,-132.324
0.867,-1.056,0.600,-53.467,76.721,-136.047
0.728,-1.069,0.529,-69.397,132.935,-59.814
0.472,-0.831,0.408,-25.574,161.560,-45.898
0.383,-0.737,0.364,21.606,187.744,-50.354
0.296,-0.649,0.313,67.688,236.084,-61.218
0.109,-0.461,0.189,61.462,250.000,-57.007
0.022,-0.371,0.115,14.343,241.211,-46.326
-0.087,-0.242,0.010,-16.296,223.267,-50.354
-0.136,-0.234,0.005,-42.542,204.346,-67.139
-0.168,-0.267,0.021,-65.796,194.885,-130.249
-0.143,-0.436,-0.002,-63.904,210.388,-166.748
-0.074,-0.546,-0.052,-8.301,273.193,-227.356
0.349,-0.899,-0.185,2.380,310.303,-246.155
0.523,-1.106,-0.210,-38.147,253.967,-262.817
0.910,-1.462,-0.253,-41.443,173.767,-257.568
1.176,-1.601,-0.212,-63.049,112.610,-252.258
1.577,-1.736,0.098,-87.097,97.290,-221.985
1.682,-1.779,0.225,-64.453,172.729,-199.524
1.687,-1.771,0.235,5.737,392.151,-167.664
1.452,-1.668,-0.216,1.221,455.261,-142.456
1.361,-1.543,-0.632,-127.625,335.754,-83.252
1.247,-1.129,-0.950,-170.837,184.265,-57.678
1.177,-0.936,-0.722,-183.289,45.349,-36.438
1.068,-0.790,-0.370,-160.583,-57.861,-28.198
0.779,-0.620,0.187,-137.390,-30.701,-41.138
0.667,-0.587,0.267,-99.426,65.857,-66.284
0.476,-0.580,0.175,-88.928,97.961,-73.547
0.391,-0.566,0.120,-79.712,114.563,-77.698
0.217,-0.539,0.066,-86.365,111.267,-77.576
0.143,-0.540,0.037,-100.891,103.821,-80.627
0.090,-0.556,0.010,-138.855,78.247,-99.792
0.090,-0.711,0.001,-146.606,67.322,-112.976
0.158,-0.923,-0.004,-117.187,83.801,-144.043
0.458,-1.482,-0.107,-104.919,111.389,-155.151
0.634,-1.669,-0.200,-136.841,150.757,-136.414
0.811,-1.735,-0.265,-149.841,150.330,-112.488
0.825,-1.672,-0.226,-149.292,148.682,-90.637
0.831,-1.604,-0.193,-141.357,191.223,-63.171
0.809,-1.511,-0.251,-138.062,227.844,-53.772
0.763,-1.443,-0.323,-123.169,262.634,-36.194
0.621,-1.213,-0.419,-111.267,247.375,-27.893
0.701,-1.110,1.026,-3.418,98.755,22.766
0.733,-1.164,1.064,-18.616,127.563,28.381
0.772,-1.266,1.061,-27.893,143.005,30.640
0.773,-1.300,1.024,-32.898,156.555,34.546
0.755,-1.312,0.976,-40.222,166.565,51.697
0.711,-1.302,0.906,-45.105,159.790,62.317
0.709,-1.312,0.901,-53.040,133.057,83.008
0.724,-1.362,0.930,-62.805,121.277,91.125
0.725,-1.387,0.950,-75.684,115.906,95.459
0.733,-1.434,0.951,-87.463,134.583,93.628
0.799,-1.559,0.837,-78.857,152.710,92.407
0.825,-1.568,0.730,-63.538,172.241,104.492
0.846,-1.508,0.464,-70.862,164.551,118.530
0.882,-1.499,0.357,-103.149,118.530,152.710
0.992,-1.569,0.273,-115.601,96.008,167.725
1.029,-1.592,0.266,-122.131,84.900,181.091
1.029,-1.559,0.250,-131.409,91.248,206.665
0.955,-1.438,0.121,-138.733,96.680,217.712
0.928,-1.392,0.017,-143.372,93.018,236.572
0.890,-1.281,-0.127,-143.372,83.496,247.192
0.859,-1.214,-0.167,-149.597,70.557,259.705
0.818,-1.146,-0.196,-177.490,39.612,282.715
0.759,-0.965,-0.219,-189.026,27.161,288.574
0.752,-0.862,-0.213,-192.688,19.775,293.762
0.728,-0.705,-0.220,-192.932,23.499,294.556
0.713,-0.652,-0.251,-202.942,30.212,289.978
0.705,-0.596,-0.331,-214.416,30.151,286.499
0.692,-0.568,-0.382,-227.478,27.405,284.424
0.665,-0.515,-0.422,-235.535,14.526,285.706
0.615,-0.362,-0.416,-233.154,10.010,287.598
0.578,-0.286,-0.388,-226.746,18.738,291.260
0.451,-0.144,-0.350,-219.299,29.419,289.429
0.375,-0.082,-0.342,-205.383,40.039,284.668
0.192,0.038,-0.358,-175.293,51.880,272.034
0.085,0.102,-0.381,-170.349,51.453,264.282
-0.006,0.161,-0.423,-178.223,44.434,245.483
-0.123,0.270,-0.570,-186.707,39.429,234.436
-0.166,0.316,-0.634,-183.350,33.875,206.726
-0.252,0.395,-0.698,-167.541,37.476,189.392
-0.286,0.412,-0.740,-149.170,44.861,169.861
-0.306,0.414,-0.816,-120.422,54.626,129.639
-0.302,0.425,-0.997,-108.948,50.476,111.145
-0.290,0.447,-1.053,-82.642,31.799,80.750
-0.267,0.502,-1.085,-68.726,22.400,67.993
-0.253,0.521,-1.075,-41.260,8.606,41.748
-0.195,0.524,-1.007,-30.640,6.287,27.771
-0.170,0.495,-0.973,-26.978,7.629,14.954
-0.123,0.458,-0.951,-21.118,5.493,-9.644
0.018,0.407,-0.920,-13.367,4.211,-14.038
0.042,0.412,-0.907,18.738,5.127,-10.437
0.068,0.495,-0.841,34.607,-0.183,-10.742
0.086,0.526,-0.792,41.321,-7.629,-13.245
0.109,0.543,-0.740,42.236,-16.357,-18.738
0.162,0.584,-0.655,44.739,-14.160,-20.264
0.179,0.631,-0.626,51.270,-1.282,-24.292
0.198,0.717,-0.599,52.795,7.202,-28.503
0.210,0.727,-0.610,52.307,25.879,-39.734
0.251,0.708,-0.678,50.537,32.532,-44.250
0.273,0.715,-0.704,49.561,35.339,-47.302
0.293,0.738,-0.714,55.298,37.842,-51.331
0.311,0.800,-0.700,58.411,42.297,-53.406
0.308,0.820,-0.695,61.951,62.073,-57.312
0.285,0.851,-0.741,58.472,73.059,-58.228
0.262,0.868,-0.783,51.453,81.726,-58.411
0.234,0.887,-0.831,35.461,95.398,-59.387
0.171,0.906,-0.961,30.457,102.783,-60.486
0.121,0.902,-1.046,23.743,117.187,-61.646
-0.032,0.905,-1.219,18.066,123.108,-64.270
-0.122,0.905,-1.309,9.155,129.395,-70.984
-0.345,0.839,-1.536,-14.282,145.386,-97.656
-0.502,0.778,-1.673,-24.048,154.602,-116.028
-0.698,0.708,-1.837,-53.345,176.392,-163.513
-1.170,0.478,-2.372,-78.613,187.195,-195.984
-1.380,0.304,-2.795,-135.864,185.120,-295.227
-1.678,-0.356,-3.828,-150.452,163.940,-366.760
-1.801,-0.998,-4.000,-88.562,40.588,-537.781
-2.020,-3.056,-4.000,-3.357,-65.247,-622.192
-2.078,-3.951,-3.991,95.398,-191.528,-683.960
-2.072,-4.000,-3.954,291.016,-481.506,-666.931
-2.201,-4.000,-2.815,379.883,-653.992,-567.383
-2.518,-3.969,-1.527,453.552,-1054.504,-220.093
-3.418,-3.995,1.162,417.175,-1237.610,-26.611
-3.708,-4.000,2.232,255.859,-1411.743,297.729
-3.669,-4.000,3.160,173.706,-1360.046,398.254
-3.233,-3.999,3.227,131.470,-1180.176,446.533
-2.772,-3.999,3.113,174.805,-489.441,521.606
-2.613,-4.000,2.472,230.713,-174.377,588.928
-2.913,-4.000,2.294,286.621,54.077,706.787
-3.767,-4.000,2.035,274.597,33.997,745.056
-4.000,-4.000,1.854,235.229,-44.617,773.132
-4.000,-4.000,1.907,236.328,-76.782,763.184
-4.000,-4.000,2.214,247.864,-104.675,748.962
-3.989,-4.000,2.640,263.123,-132.202,714.905
-3.999,-3.601,3.590,275.513,-112.915,693.176
-4.000,-3.070,3.972,288.452,3.357,631.714
-3.971,-2.066,3.915,273.804,70.923,592.896
-3.841,-1.637,3.536,247.925,116.516,549.622
-3.569,-1.244,3.094,171.387,115.723,438.965
-2.736,-0.553,2.432,126.404,88.318,377.991
-2.330,-0.287,2.240,38.025,40.100,287.048
-1.684,0.024,1.862,0.610,33.142,250.427
-1.421,0.085,1.552,-55.664,48.523,179.504
-1.005,0.155,0.764,-74.036,54.626,149.475
-0.777,0.177,0.427,-83.008,53.467,120.789
-0.564,0.153,0.213,-62.439,43.457,64.819
-0.149,0.099,0.077,-36.987,48.767,40.710
0.056,0.078,0.075,24.597,73.059,6.897
0.286,0.041,0.162,46.021,80.444,2.136
0.321,0.025,0.203,50.476,84.106,6.958
0.294,-0.005,0.246,23.010,80.627,20.508
0.178,-0.078,0.350,5.981,78.430,15.564
0.112,-0.085,0.427,-8.667,72.510,-24.841
0.055,-0.107,0.560,-3.723,71.960,-50.171
0.065,-0.172,0.565,0.977,81.482,-72.937
0.091,-0.260,0.515,-8.240,127.808,-109.619
-0.079,-0.348,0.441,-12.756,141.968,-128.235
-0.196,-0.302,0.437,-2.502,142.395,-161.987
-0.135,-0.408,0.396,-5.127,127.258,-184.082
-0.185,-0.503,0.408,-35.278,122.681,-216.309
-0.311,-0.464,0.325,-57.739,162.720,-210.022
-0.368,-0.442,0.192,-65.918,212.158,-201.599
-0.450,-0.508,0.027,-25.635,306.396,-220.703
-0.555,-0.827,-0.351,21.545,351.746,-239.868
-0.504,-1.038,-0.516,59.326,417.908,-256.104
-0.261,-1.464,-0.674,31.250,428.711,-258.972
-0.130,-1.608,-0.687,-43.518,391.724,-267.944
0.038,-1.766,-0.591,-74.036,347.412,-268.738
0.087,-1.872,-0.493,-100.159,306.030,-262.085
0.131,-1.998,-0.437,-163.391,266.235,-246.643
0.329,-2.169,-0.515,-185.120,248.657,-247.498
0.457,-2.194,-0.559,-174.377,200.867,-259.399
0.708,-2.272,-0.592,-159.546,176.331,-263.000
0.802,-2.280,-0.548,-119.568,126.282,-257.629
0.851,-2.169,-0.320,-103.149,106.201,-250.366
0.783,-2.053,-0.214,-101.562,89.233,-237.854
0.664,-1.889,-0.133,-131.714,38.025,-200.928
0.364,-1.490,0.044,-146.851,3.418,-184.570
0.257,-1.343,0.135,-163.940,-26.978,-158.325
0.214,-1.479,0.264,-168.030,-15.503,-161.499
0.140,-1.600,0.364,-92.957,15.137,-235.535
0.145,-1.560,0.476,-27.039,33.630,-262.329
0.182,-1.583,0.475,9.094,57.190,-259.460
0.211,-1.672,0.450,-8.179,113.098,-206.299
0.240,-1.804,0.333,-29.724,143.799,-175.659
0.208,-1.794,0.233,-73.853,197.632,-116.089
0.110,-1.730,0.052,-92.102,216.309,-92.712
0.089,-1.709,0.005,-104.553,240.784,-66.956
0.115,-1.651,-0.039,-102.112,247.742,-60.303
0.140,-1.616,-0.043,-100.159,249.207,-54.810
0.145,-1.578,-0.042,-82.703,236.999,-56.580
0.718,-1.493,0.618,4.395,28.625,36.987
0.748,-1.582,0.724,-9.888,65.979,62.988
0.842,-1.815,0.821,-23.437,90.393,76.904
0.913,-1.945,0.808,-41.321,115.967,92.041
0.972,-2.061,0.758,-80.261,154.785,126.831
1.057,-2.221,0.574,-89.539,160.950,144.592
1.094,-2.253,0.482,-66.040,152.344,176.941
1.118,-2.182,0.314,-51.270,143.677,190.796
1.120,-2.097,0.232,-24.963,122.498,210.937
1.188,-1.981,0.077,-19.104,109.253,219.971
1.208,-1.924,0.034,-13.855,87.830,233.765
1.208,-1.866,0.025,-22.705,19.653,276.733
1.202,-1.819,-0.040,-43.945,-6.897,296.814
1.170,-1.786,-0.137,-62.927,-23.376,322.021
1.020,-1.633,-0.300,-58.655,-30.823,330.933
0.924,-1.526,-0.306,-53.162,-44.861,339.966
0.742,-1.358,-0.364,-55.664,-70.313,354.675
0.679,-1.326,-0.448,-59.631,-77.087,359.741
0.612,-1.281,-0.507,-54.504,-97.229,367.798
0.399,-0.999,-0.451,-44.861,-109.131,370.850
0.292,-0.811,-0.399,-54.077,-129.028,369.873
0.142,-0.538,-0.347,-71.594,-137.939,367.554
0.086,-0.413,-0.327,-85.388,-147.522,364.868
0.054,-0.212,-0.310,-109.070,-167.358,350.403
0.069,-0.157,-0.314,-124.329,-175.415,339.111
0.096,-0.110,-0.317,-131.714,-189.392,319.031
0.135,-0.006,-0.279,-135.620,-194.824,309.753
0.143,0.044,-0.246,-127.258,-190.857,291.077
0.194,0.177,-0.162,-95.703,-190.491,278.320
0.189,0.250,-0.090,-95.398,-192.566,261.536
0.149,0.326,-0.022,-157.349,-197.571,233.704
0.152,0.325,-0.006,-157.166,-205.383,228.333
0.153,0.317,0.026,-153.381,-212.158,227.661
0.061,0.374,0.115,-152.466,-201.965,225.098
0.005,0.433,0.129,-138.794,-154.907,203.979
-0.060,0.496,0.050,-136.780,-128.052,191.711
-0.075,0.501,-0.030,-140.625,-106.384,183.166
-0.086,0.505,-0.124,-150.635,-87.769,176.514
-0.123,0.528,-0.269,-150.513,-88.562,174.377
-0.157,0.541,-0.308,-143.677,-89.172,164.490
-0.227,0.586,-0.321,-133.057,-85.327,155.823
-0.247,0.607,-0.286,-102.844,-66.528,136.230
-0.269,0.571,-0.229,-95.825,-54.443,129.822
-0.277,0.536,-0.239,-95.886,-44.861,127.075
-0.295,0.529,-0.269,-98.450,-39.368,127.075
-0.374,0.629,-0.314,-92.712,-39.124,126.587
-0.427,0.700,-0.302,-74.890,-26.306,116.943
-0.534,0.786,-0.275,-64.880,-12.390,107.300
-0.573,0.794,-0.287,-48.218,13.184,83.923
-0.603,0.762,-0.359,-45.654,12.146,73.486
-0.612,0.749,-0.374,-43.518,0.488,64.697
-0.629,0.751,-0.356,-33.875,-25.696,49.622
-0.675,0.795,-0.251,-30.151,-29.968,41.992
-0.702,0.826,-0.204,-24.292,-18.311,24.353
-0.756,0.868,-0.173,-18.372,-4.944,14.404
-0.773,0.870,-0.193,-10.254,21.545,-4.639
-0.781,0.845,-0.254,-11.353,28.748,-13.550
-0.770,0.842,-0.274,-17.517,32.837,-23.071
-0.753,0.851,-0.294,-18.127,44.312,-42.969
-0.699,0.849,-0.329,-20.081,55.664,-55.603
-0.669,0.849,-0.376,-27.100,81.177,-65.552
-0.646,0.868,-0.489,-19.409,87.769,-67.322
-0.643,0.864,-0.549,-20.508,91.492,-78.796
-0.663,0.866,-0.638,-26.489,90.210,-84.229
-0.674,0.900,-0.656,-30.273,89.905,-89.172
-0.681,0.943,-0.693,-32.532,98.938,-99.548
-0.694,1.001,-0.828,-31.067,107.605,-105.103
-0.708,1.014,-0.881,-20.142,130.310,-114.563
-0.785,1.057,-0.923,-17.151,143.494,-120.056
-0.867,1.082,-0.961,-27.222,172.363,-143.555
-1.021,1.138,-1.167,-39.978,183.472,-161.926
-1.034,1.157,-1.333,-54.871,189.575,-184.998
-1.012,1.142,-1.521,-68.604,194.031,-241.089
-0.936,1.033,-1.835,-56.946,197.144,-271.973
-0.894,0.942,-1.972,-23.682,199.280,-338.928
-0.779,0.693,-2.234,-11.292,193.359,-373.779
-0.742,0.555,-2.325,3.845,191.589,-450.989
-0.696,0.033,-2.733,3.113,211.975,-497.192
-0.659,-0.451,-3.204,-0.427,245.239,-548.157
-0.615,-1.156,-3.745,-20.447,281.921,-671.448
-0.023,-3.426,-4.000,-18.555,214.233,-728.332
0.525,-4.000,-4.000,157.776,-188.782,-735.657
1.236,-4.000,-3.669,301.025,-441.162,-658.386
1.424,-3.987,-2.623,532.593,-759.155,-338.440
1.162,-3.983,0.715,561.401,-819.885,-113.037
0.413,-4.000,2.040,516.052,-852.966,124.207
-0.552,-4.000,3.058,401.001,-791.199,463.196
-1.752,-4.000,4.000,434.570,-631.775,533.813
-1.798,-3.999,4.000,492.981,-189.331,570.984
-1.955,-4.000,3.911,445.801,-56.152,586.304
-2.318,-4.000,3.628,353.638,-13.916,617.859
-2.773,-3.695,2.916,345.520,-29.968,612.244
-2.794,-3.264,2.718,344.910,-41.321,596.497
-2.772,-2.835,2.545,315.063,-53.223,553.589
-2.811,-2.110,2.403,301.758,-65.552,528.137
-2.935,-1.713,2.614,286.133,-98.694,480.103
-3.193,-0.773,3.288,258.240,-108.215,451.294
-3.226,-0.383,3.468,204.895,-113.647,412.353
-3.175,-0.003,3.554,151.245,-83.008,296.753
-3.647,0.811,3.832,240.295,16.846,209.290
-3.369,0.853,3.049,-223.999,174.866,60.608
-1.797,0.242,0.634,-320.068,141.968,22.461
-1.234,0.079,0.450,32.593,123.657,-28.809
-1.104,0.417,0.887,105.469,168.274,-71.411
-1.065,0.456,0.653,36.621,196.899,-128.296
-0.847,0.217,0.271,-92.285,149.719,-201.050
-0.372,-0.307,-0.153,-78.552,123.596,-214.783
-0.238,-0.383,-0.217,-35.339,119.751,-240.784
-0.083,-0.466,-0.302,-24.109,123.413,-253.662
-0.040,-0.561,-0.359,-26.184,131.470,-278.870
0.093,-0.813,-0.510,-37.659,130.066,-293.945
0.172,-0.938,-0.539,-37.720,120.850,-307.434
0.227,-1.063,-0.519,-5.249,108.032,-314.453
0.275,-1.292,-0.415,10.376,115.723,-309.082
0.307,-1.381,-0.370,48.950,148.437,-289.856
0.357,-1.394,-0.282,70.984,168.823,-278.809
0.332,-1.294,-0.242,101.013,217.651,-258.728
0.115,-1.042,-0.215,106.873,240.845,-251.892
-0.023,-0.986,-0.236,100.952,256.104,-251.343
-0.118,-1.061,-0.276,30.151,248.230,-271.790
-0.025,-1.538,-0.371,-11.292,224.060,-284.973
0.184,-1.839,-0.383,-51.086,160.583,-291.321
0.655,-2.328,-0.128,-56.702,138.062,-278.564
0.813,-2.402,0.082,-50.720,129.700,-256.104
0.927,-2.295,0.364,-20.874,138.245,-196.411
0.966,-2.215,0.454,-22.644,139.343,-178.650
1.033,-2.158,0.523,-59.631,129.028,-158.997
1.125,-2.081,0.616,-76.477,116.394,-143.616
1.129,-1.973,0.649,-86.243,75.867,-116.272
1.076,-1.645,0.757,-88.196,61.035,-108.887
1.011,-1.495,0.781,-88.257,60.547,-104.980
0.931,-1.367,0.755,-79.163,92.529,-105.103
0.758,-1.154,0.620,-68.970,106.384,-106.384
0.691,-1.075,0.552,-52.612,110.413,-104.126
0.582,-0.976,0.462,-51.270,105.103,-99.854
0.516,-0.934,0.425,-52.429,90.942,-92.468
0.367,-0.843,0.351,-51.636,83.008,-91.125
0.289,-0.806,0.320,-46.509,75.134,-91.064
0.212,-0.790,0.294,-16.357,64.392,-97.351
0.078,-0.814,0.250,-1.038,62.439,-106.689
0.035,-0.816,0.248,0.488,64.880,-115.723
-0.011,-0.884,0.262,-8.118,66.589,-108.521
-0.044,-0.961,0.281,-53.589,49.744,-121.887
-0.023,-1.093,0.369,-68.848,27.283,-146.851
0.073,-1.159,0.414,-65.125,8.118,-159.180
0.156,-1.227,0.469,-58.655,8.240,-126.343
0.199,-1.224,0.547,-67.932,22.766,-103.882
0.195,-1.180,0.559,-88.684,49.683,-77.209
0.162,-1.124,0.560,-92.896,55.847,-76.843
0.154,-1.104,0.534,-79.407,65.613,-85.632
1.140,-0.920,0.596,32.837,80.139,20.142
1.231,-0.983,0.652,26.489,77.759,31.067
1.369,-1.160,0.771,27.771,82.092,34.241
1.411,-1.248,0.809,34.180,92.651,36.682
1.443,-1.346,0.824,39.307,127.991,46.204
1.463,-1.508,0.725,37.781,147.949,56.091
1.443,-1.529,0.628,35.339,169.617,85.144
1.394,-1.517,0.430,32.715,168.030,99.792
1.390,-1.506,0.345,32.959,162.537,113.159
1.403,-1.504,0.270,41.870,150.024,140.442
1.460,-1.556,0.144,46.753,143.616,156.250
1.462,-1.547,0.092,58.655,125.244,197.693
1.398,-1.405,-0.070,66.040,109.802,220.947
1.347,-1.305,-0.182,68.848,61.401,265.869
1.148,-1.132,-0.328,61.646,33.264,287.292
1.018,-1.068,-0.333,51.575,7.935,304.626
0.888,-0.998,-0.293,30.945,-32.593,328.613
0.663,-0.844,-0.199,14.954,-50.720,340.088
0.576,-0.768,-0.155,-23.315,-84.839,362.427
0.449,-0.578,-0.080,-44.800,-95.459,369.873
0.407,-0.500,-0.080,-63.477,-98.572,372.498
0.380,-0.445,-0.107,-72.632,-82.520,364.380
0.337,-0.346,-0.173,-64.758,-69.641,356.628
0.311,-0.281,-0.182,-55.115,-55.298,343.994
0.286,-0.179,-0.212,-67.688,-57.678,340.820
0.286,-0.150,-0.254,-108.032,-78.918,340.271
0.258,-0.066,-0.289,-123.413,-95.276,340.881
0.214,-0.000,-0.255,-133.850,-110.596,340.393
0.156,0.076,-0.212,-146.423,-122.864,331.970
0.036,0.216,-0.157,-148.071,-119.263,322.632
-0.019,0.270,-0.145,-135.681,-98.694,295.471
-0.063,0.365,-0.174,-124.390,-82.214,278.137
-0.046,0.380,-0.245,-105.713,-45.227,244.690
-0.009,0.343,-0.475,-103.882,-32.288,235.535
-0.023,0.321,-0.594,-105.347,-26.245,232.910
-0.069,0.324,-0.689,-100.403,-29.602,234.375
-0.241,0.431,-0.755,-92.407,-34.790,232.178
-0.339,0.513,-0.742,-76.111,-46.997,216.370
-0.484,0.664,-0.660,-73.364,-54.077,204.407
-0.519,0.686,-0.592,-74.890,-64.392,175.415
-0.539,0.625,-0.490,-70.862,-60.791,159.302
-0.538,0.598,-0.471,-59.998,-50.354,142.212
-0.539,0.587,-0.465,-36.621,-22.339,109.314
-0.553,0.577,-0.481,-29.602,-12.024,95.825
-0.571,0.584,-0.509,-18.555,-7.996,75.806
-0.627,0.675,-0.585,-10.437,-13.672,67.078
-0.653,0.736,-0.599,8.118,-33.569,44.434
-0.700,0.790,-0.549,11.353,-42.114,29.236
-0.709,0.795,-0.512,12.146,-46.021,12.024
-0.711,0.802,-0.469,21.606,-38.574,-22.827
-0.688,0.801,-0.368,26.245,-30.884,-37.476
-0.670,0.792,-0.343,17.944,-20.081,-56.335
-0.596,0.833,-0.371,6.226,-19.287,-60.913
-0.576,0.874,-0.398,-7.507,-25.513,-63.416
-0.567,0.932,-0.449,-13.916,-27.893,-66.284
-0.566,0.960,-0.490,-17.090,-27.222,-69.885
-0.567,0.991,-0.556,-5.005,-13.611,-79.041
-0.567,1.075,-0.726,4.822,0.793,-85.388
-0.574,1.122,-0.822,12.451,39.856,-98.206
-0.582,1.190,-1.040,10.315,57.739,-102.966
-0.548,1.208,-1.138,-2.686,79.224,-112.244
-0.483,1.172,-1.271,-14.526,85.327,-116.394
-0.472,1.119,-1.323,-26.428,92.102,-120.728
-0.471,1.064,-1.394,-42.175,112.061,-134.888
-0.466,1.012,-1.609,-44.922,120.911,-146.240
-0.467,0.981,-1.710,-45.471,128.967,-179.382
-0.504,0.797,-1.838,-47.546,126.038,-200.256
-0.527,0.650,-1.892,-71.045,102.051,-243.896
-0.604,0.282,-2.067,-88.074,83.862,-267.822
-0.654,0.072,-2.181,-99.182,66.467,-295.837
-0.715,-0.155,-2.305,-86.243,52.063,-371.399
-0.903,-0.854,-2.598,-63.477,56.885,-422.302
-1.087,-1.427,-2.788,-13.184,57.739,-536.621
-1.700,-3.118,-3.407,-11.536,31.555,-609.985
-1.967,-3.897,-3.750,4.395,-149.170,-811.096
-1.795,-4.000,-3.622,73.914,-344.665,-860.901
-1.103,-4.000,-2.302,356.201,-915.222,-575.989
-0.097,-3.979,2.440,420.410,-1134.827,-225.037
-0.389,-3.994,4.000,349.304,-1219.116,161.499
-1.029,-4.000,4.000,190.613,-997.742,603.333
-1.601,-4.000,4.000,281.494,-709.534,595.276
-1.449,-4.000,3.937,501.953,-85.327,483.948
-1.711,-4.000,3.987,515.442,46.631,511.414
-2.060,-4.000,3.966,477.173,51.331,577.881
-2.487,-4.000,3.924,359.131,-43.701,719.849
-3.300,-3.999,3.797,328.430,-65.491,760.620
-3.544,-3.887,3.672,307.434,-79.956,769.470
-3.698,-2.916,3.513,283.325,-93.933,755.432
-3.677,-2.312,3.605,251.465,-78.247,692.932
-3.658,-1.144,3.981,267.212,-20.935,647.156
-3.609,-0.688,3.974,282.166,62.439,592.957
-3.533,-0.437,3.721,235.718,200.684,472.107
-3.335,-0.102,2.868,194.214,216.675,414.795
-3.112,0.147,2.527,146.240,155.579,293.518
-2.537,0.639,2.173,121.216,112.183,230.530
-2.312,0.824,2.135,85.510,77.698,167.358
-2.097,0.892,2.001,-33.020,33.325,42.419
-1.555,0.645,1.545,-69.336,19.653,-4.700
-1.343,0.541,1.404,-60.669,64.758,-87.219
-1.010,0.427,1.060,-68.726,112.122,-126.038
-0.790,0.290,0.846,-81.238,191.528,-186.157
-0.308,-0.078,0.402,-67.322,216.125,-208.252
-0.067,-0.294,0.181,-50.293,225.098,-224.731
0.202,-0.544,-0.042,-50.537,189.514,-238.647
0.655,-0.976,-0.270,-60.791,148.865,-237.061
0.806,-1.099,-0.259,-69.580,72.693,-226.685
1.047,-1.276,-0.200,-62.134,57.251,-221.313
1.118,-1.298,-0.156,-22.583,99.854,-196.899
1.056,-1.108,-0.046,-4.395,148.865,-178.101
0.964,-0.970,-0.008,7.263,198.120,-160.461
0.872,-0.848,-0.007,9.155,252.563,-136.414
0.697,-0.637,-0.075,-3.662,247.375,-129.944
