aX,aY,aZ,gX,gY,gZ
-1.504,-0.376,1.595,-180.115,-330.444,208.191
-1.272,-0.346,1.573,-150.269,-167.236,163.086
-0.953,-0.432,1.198,-99.670,-71.594,142.517
-0.861,-0.436,0.935,57.739,96.497,118.774
-0.753,-0.281,0.433,124.146,150.513,116.333
-0.705,-0.170,0.246,169.800,176.147,116.882
-0.646,-0.078,0.124,187.073,140.259,108.826
-0.467,-0.039,0.119,164.062,88.684,93.323
-0.393,-0.100,0.253,101.990,-33.813,47.668
-0.247,-0.346,0.692,67.810,-84.900,25.269
-0.167,-0.497,0.946,30.945,-123.108,-0.366
-0.062,-0.697,1.297,34.973,-105.103,-0.122
-0.057,-0.688,1.351,49.438,-70.190,6.958
-0.075,-0.611,1.324,94.604,8.667,23.987
-0.106,-0.417,1.154,118.774,34.424,23.010
-0.105,-0.362,1.083,153.503,48.584,1.038
-0.072,-0.403,1.076,152.283,42.358,-12.939
-0.035,-0.489,1.062,164.490,37.842,-26.733
0.006,-0.555,0.918,194.336,40.771,-46.692
0.036,-0.768,0.855,162.842,41.809,-51.636
0.030,-0.862,0.844,175.049,70.557,-44.495
-0.039,-0.806,0.667,134.521,83.862,-37.781
-0.101,-0.829,0.624,102.234,101.990,-29.419
-0.148,-0.841,0.435,168.335,110.352,-25.269
-0.169,-0.869,0.488,250.671,112.122,-20.935
-0.248,-0.872,0.558,224.854,133.728,-3.845
-0.319,-0.714,0.239,206.665,140.869,-0.122
-0.378,-0.786,0.453,92.041,156.128,-8.423
-0.472,-1.094,0.237,-38.086,186.707,0.854
-0.446,-1.091,0.077,-104.553,214.172,17.334
-0.404,-0.986,-0.009,-97.839,248.230,36.621
-0.398,-0.878,0.156,-101.013,266.968,29.175
-0.436,-0.892,0.017,-125.488,329.590,7.751
-0.439,-1.081,-0.224,-142.395,349.609,1.282
-0.435,-1.114,-0.115,-175.659,389.343,-5.371
-0.480,-1.001,-0.026,-181.763,421.387,-19.348
-0.518,-0.997,-0.277,-178.711,449.036,-44.861
-0.521,-1.063,-0.522,-160.767,437.073,-106.262
-0.430,-1.224,-0.648,-148.865,409.790,-128.357
-0.387,-1.275,-0.625,-110.168,370.239,-147.766
-0.402,-1.326,-0.407,-95.398,368.286,-149.597
-0.452,-1.382,-0.326,-93.323,403.625,-147.949
-0.523,-1.490,-0.403,-102.112,426.697,-144.104
-0.520,-1.477,-0.560,-113.647,439.819,-140.198
-0.457,-1.441,-0.899,-104.004,423.950,-145.081
-0.422,-1.478,-0.932,-84.351,399.719,-152.649
-0.390,-1.527,-0.890,-38.513,365.601,-162.903
-0.360,-1.630,-0.929,-18.921,360.779,-162.537
-0.362,-1.666,-0.984,-45.837,346.252,-144.531
-0.286,-1.651,-1.039,-50.110,333.984,-136.475
-0.264,-1.711,-0.926,60.730,313.904,-112.244
-0.297,-1.659,-0.844,115.417,315.186,-84.839
-0.329,-1.547,-0.995,126.831,314.941,-54.871
-0.369,-1.372,-0.995,-43.213,274.292,-28.992
-0.425,-1.484,-0.842,-12.695,242.615,-26.306
-0.420,-1.515,-0.872,150.146,230.652,40.649
-0.326,-1.139,-1.191,165.771,224.915,80.566
-0.296,-0.928,-1.159,126.343,201.904,116.577
-0.279,-0.682,-1.146,131.409,201.050,119.568
-0.282,-0.576,-1.235,158.020,199.890,120.850
-0.268,-0.484,-1.251,217.468,168.030,112.610
-0.235,-0.547,-0.960,225.830,149.780,104.614
-0.225,-0.589,-0.845,169.189,146.667,104.492
-0.197,-0.559,-0.951,125.793,151.306,109.192
-0.182,-0.529,-1.056,74.829,132.507,110.291
-0.166,-0.491,-1.068,69.519,111.938,106.262
-0.166,-0.487,-1.005,67.078,93.323,102.173
-0.172,-0.475,-0.951,47.119,76.355,98.572
-0.185,-0.429,-0.900,31.006,76.050,96.191
-0.184,-0.421,-0.864,-1.587,82.275,83.984
-0.173,-0.478,-0.792,-18.188,89.172,75.806
-0.157,-0.524,-0.789,-35.217,98.328,68.481
-0.113,-0.607,-0.833,-65.674,115.906,59.570
-0.095,-0.622,-0.863,-75.684,120.911,57.495
-0.080,-0.620,-0.882,-79.529,118.652,52.063
-0.056,-0.651,-0.902,-76.294,111.511,46.631
-0.050,-0.725,-0.937,-47.974,82.825,39.124
-0.048,-0.736,-0.834,-25.024,62.134,41.504
-0.042,-0.683,-0.735,-8.057,45.715,43.030
-0.040,-0.661,-0.675,0.854,36.438,35.400
0.156,-1.313,1.051,-196.655,39.673,56.396
0.083,-1.228,1.139,-133.606,87.585,74.097
-0.072,-1.121,1.127,-88.196,116.211,74.829
-0.126,-1.109,1.053,-55.237,144.653,71.655
-0.184,-1.111,0.989,-52.734,192.078,71.838
-0.321,-1.139,0.900,-69.763,213.379,77.393
-0.393,-1.161,0.837,-77.759,254.150,88.013
-0.517,-1.164,0.675,-69.641,269.592,91.492
-0.559,-1.171,0.637,-104.004,295.654,97.107
-0.631,-1.246,0.508,-129.944,311.523,98.206
-0.650,-1.304,0.400,-129.517,326.965,97.656
-0.663,-1.365,0.318,-83.313,349.060,97.351
-0.724,-1.413,0.199,-77.637,360.535,101.074
-0.772,-1.406,0.119,-117.737,384.888,107.788
-0.858,-1.392,-0.032,-133.301,394.043,106.079
-0.884,-1.378,-0.124,-141.846,401.855,94.360
-0.940,-1.310,-0.361,-133.240,396.118,85.327
-0.957,-1.245,-0.467,-119.080,382.996,75.317
-0.954,-1.167,-0.565,-104.431,344.788,59.448
-0.889,-1.067,-0.733,-116.516,322.876,55.054
-0.856,-1.056,-0.791,-156.494,275.818,51.453
-0.801,-1.026,-0.908,-171.631,250.610,49.988
-0.761,-1.019,-0.970,-187.439,193.481,41.809
-0.651,-1.035,-1.029,-182.068,163.574,35.217
-0.583,-1.043,-0.994,-173.767,135.742,27.344
-0.522,-1.054,-0.936,-156.738,99.609,10.132
-0.408,-1.120,-0.869,-135.315,90.637,2.441
-0.351,-1.175,-0.858,-74.585,74.951,-6.592
-0.264,-1.251,-0.866,-46.997,64.697,-6.775
-0.243,-1.242,-0.882,-9.705,37.964,-0.916
-0.233,-1.163,-0.887,-5.798,22.888,2.502
-0.241,-1.120,-0.869,-10.315,8.240,4.883
-0.256,-1.084,-0.846,-8.972,-15.381,4.150
-0.312,-1.024,-0.821,3.296,-24.170,1.343
-0.337,-1.013,-0.818,21.729,-39.856,-7.751
-0.387,-1.048,-0.785,22.217,-49.011,-11.597
-0.412,-1.063,-0.763,22.949,-68.176,-15.015
-0.470,-1.096,-0.756,25.879,-78.125,-16.235
-0.515,-1.119,-0.748,30.151,-88.074,-18.188
-0.685,-1.191,-0.751,44.556,-101.807,-23.804
-0.811,-1.243,-0.778,49.988,-105.835,-26.489
-0.931,-1.286,-0.829,60.669,-115.051,-30.701
-1.143,-1.310,-0.970,66.040,-123.169,-33.325
-1.264,-1.333,-1.021,85.632,-145.996,-44.067
-1.584,-1.486,-1.130,104.553,-160.889,-51.331
-1.813,-1.620,-1.212,126.770,-209.839,-58.472
-2.355,-1.885,-1.465,124.207,-248.718,-55.176
-2.549,-1.969,-1.568,112.793,-299.622,-49.316
-2.626,-2.049,-1.537,72.327,-429.016,-44.006
-2.558,-2.421,-0.967,56.274,-490.478,-44.250
-2.526,-2.730,-0.506,31.738,-565.857,-24.475
-2.543,-3.194,0.395,47.852,-576.050,0.305
-2.569,-3.298,0.595,223.267,-574.097,55.481
-2.730,-3.358,0.387,314.941,-584.045,80.383
-2.900,-3.401,0.138,361.084,-614.380,101.013
-3.145,-3.481,-0.051,325.867,-738.831,153.076
-3.810,-3.596,0.034,290.649,-816.101,192.932
-4.000,-3.548,0.246,254.089,-944.031,271.057
-4.000,-3.238,0.753,232.483,-983.887,298.279
-3.999,-2.919,1.092,168.579,-989.441,324.524
-3.821,-2.071,1.774,152.710,-934.997,314.697
-3.403,-1.706,1.918,140.198,-842.773,293.152
-2.831,-1.367,1.927,54.260,-610.657,248.108
-1.862,-0.965,1.618,7.080,-503.967,227.234
-1.559,-0.946,1.422,-21.973,-352.600,194.458
-1.200,-0.968,1.134,-30.579,-303.467,191.589
-1.099,-0.888,1.102,-37.964,-235.962,200.317
-0.944,-0.567,1.290,-33.325,-203.796,198.730
-0.855,-0.394,1.402,-22.827,-165.649,188.232
-0.751,-0.269,1.452,34.241,-73.059,142.456
-0.537,-0.216,1.314,66.162,-27.832,116.150
-0.456,-0.257,1.157,113.220,30.640,77.209
-0.333,-0.390,0.800,131.531,38.940,64.697
-0.268,-0.459,0.656,143.311,33.508,55.542
-0.187,-0.526,0.574,134.766,-6.348,45.471
-0.027,-0.590,0.656,117.249,-29.724,43.762
0.033,-0.587,0.807,114.258,-52.551,35.522
0.129,-0.650,1.056,141.235,-45.959,26.855
0.167,-0.725,1.057,196.716,-15.686,11.841
0.213,-0.823,0.849,212.952,-3.845,10.437
0.211,-0.822,0.732,220.093,1.404,12.634
0.208,-0.805,0.647,208.435,-6.958,12.207
0.229,-0.817,0.565,189.575,-14.404,7.629
0.239,-0.841,0.575,136.108,-21.667,-1.038
0.240,-0.840,0.602,114.258,-18.677,-3.540
0.236,-0.821,0.610,95.581,-11.658,-5.737
0.228,-0.806,0.609,56.213,11.108,-8.545
0.205,-0.790,0.540,41.626,22.949,-8.789
0.186,-0.785,0.497,17.578,35.156,-10.193
0.128,-0.781,0.435,2.380,36.072,-12.756
0.094,-0.785,0.424,-31.067,35.156,-21.912
0.029,-0.796,0.415,-44.067,36.682,-27.100
0.003,-0.795,0.399,-55.542,40.405,-31.494
-0.026,-0.787,0.381,-93.079,51.270,-37.903
-0.095,-0.737,0.395,-112.488,58.105,-40.833
-0.138,-0.688,0.413,-123.840,78.674,-50.537
-0.211,-0.623,0.424,-130.127,89.172,-59.204
-0.234,-0.617,0.431,-154.053,104.431,-79.712
-0.242,-0.655,0.442,-160.156,110.352,-89.600
-0.234,-0.679,0.459,-158.813,116.699,-99.365
-0.225,-0.696,0.488,-135.193,135.559,-120.422
-0.231,-0.732,0.534,-119.019,148.926,-132.080
-0.242,-0.754,0.543,-80.933,177.185,-157.654
-0.255,-0.830,0.545,-54.199,190.308,-171.387
-0.253,-0.885,0.526,-12.695,215.515,-194.275
-0.257,-0.977,0.507,-5.859,228.333,-202.576
-0.260,-1.027,0.500,-3.113,242.981,-209.595
-0.276,-1.073,0.495,4.700,278.809,-224.731
-0.317,-1.165,0.459,19.043,298.767,-236.816
-0.344,-1.219,0.396,46.265,339.600,-254.822
-0.380,-1.360,0.180,53.711,350.708,-256.836
-0.376,-1.451,0.077,49.072,341.553,-247.559
-0.327,-1.632,-0.045,44.556,331.604,-239.197
-0.300,-1.687,-0.097,47.424,327.087,-229.980
-0.284,-1.709,-0.154,60.181,340.027,-206.238
-0.279,-1.673,-0.316,59.082,353.210,-190.613
-0.289,-1.624,-0.426,62.317,370.117,-155.273
-0.293,-1.502,-0.644,71.167,364.075,-137.451
-0.246,-1.473,-0.712,-6.042,322.693,-112.427
-0.263,-1.465,-0.654,-55.847,286.560,-101.379
-0.256,-1.438,-0.615,-26.184,249.084,-81.482
-0.240,-1.398,-0.624,129.456,209.106,-38.086
-0.257,-1.271,-0.735,146.484,198.669,-22.583
-0.270,-1.196,-0.768,96.008,181.274,-10.986
-0.257,-1.107,-0.787,75.073,175.476,-11.414
-0.236,-1.082,-0.783,75.195,168.884,-10.315
-0.192,-1.041,-0.786,87.097,166.138,-5.676
-0.177,-1.017,-0.786,93.445,161.133,0.549
-0.165,-0.994,-0.779,73.914,142.212,12.085
-0.138,-0.955,-0.761,58.838,129.761,16.479
-0.123,-0.930,-0.753,34.912,103.516,23.499
-0.101,-0.874,-0.737,27.222,91.064,25.452
-0.094,-0.851,-0.712,19.470,68.237,27.771
-0.096,-0.828,-0.609,18.799,60.364,28.748
-0.101,-0.825,-0.554,19.470,56.091,29.297
-0.105,-0.828,-0.507,17.578,54.810,29.480
-0.115,-0.827,-0.442,14.771,55.786,29.358
-0.122,-0.823,-0.428,6.348,57.007,26.367
-0.120,-0.841,-0.416,2.747,56.946,22.888
-0.120,-0.861,-0.408,0.916,57.190,19.165
-0.123,-0.881,-0.398,2.319,60.059,12.512
-0.123,-0.907,-0.425,5.188,62.561,9.888
-0.126,-0.907,-0.452,-2.136,61.890,6.531
-0.131,-0.901,-0.474,-8.423,57.922,4.761
-0.120,-0.906,-0.474,2.014,49.316,-0.305
-0.080,-0.923,-0.495,7.263,43.701,-2.197
-0.067,-0.931,-0.480,3.357,36.194,-2.991
-0.059,-0.937,-0.448,-6.042,22.217,-2.991
-0.046,-0.943,-0.416,-1.648,18.250,-2.563
-0.042,-0.934,-0.424,-1.404,8.606,-0.732
-0.551,-1.903,0.872,1.160,-249.939,-70.129
-0.555,-1.999,1.125,112.610,-234.253,-75.439
-0.355,-2.048,1.599,113.708,-213.379,-69.702
-0.311,-2.013,1.755,38.391,-133.423,-14.343
-0.499,-1.803,1.774,2.319,-76.111,24.963
-0.677,-1.696,1.718,-22.705,-10.071,58.960
-0.862,-1.631,1.637,-43.152,137.939,99.854
-1.217,-1.544,1.447,-43.091,209.534,114.441
-1.376,-1.478,1.386,-31.982,336.487,145.630
-1.624,-1.414,1.304,-19.409,394.409,161.865
-1.750,-1.487,1.268,-14.526,450.989,181.946
-2.293,-1.787,0.987,-68.542,568.726,247.559
-2.662,-1.884,0.648,-89.783,628.296,285.339
-2.980,-1.921,0.273,-63.354,723.083,364.502
-3.512,-1.816,-0.394,-69.458,748.413,408.264
-3.688,-1.636,-0.734,-131.714,736.023,439.819
-3.554,-1.155,-1.358,-169.922,699.890,412.476
-3.269,-0.921,-1.590,-218.384,651.977,364.563
-2.900,-0.781,-1.752,-343.689,548.706,252.808
-2.211,-0.819,-2.043,-383.362,497.436,205.139
-1.980,-0.820,-2.180,-292.725,385.925,135.315
-1.593,-0.546,-2.407,-201.660,329.346,110.352
-1.428,-0.369,-2.424,-75.500,211.426,63.477
-1.116,-0.247,-2.102,-53.284,145.264,36.621
-0.944,-0.365,-1.782,-56.946,79.163,8.301
-0.782,-0.562,-1.436,-101.807,-11.658,-33.630
-0.515,-0.902,-0.951,-113.831,-28.015,-41.748
-0.421,-0.999,-0.824,-89.844,-24.475,-42.480
-0.346,-1.077,-0.793,-51.270,-13.367,-40.710
-0.352,-1.039,-0.876,24.536,3.235,-41.199
-0.414,-0.967,-1.067,38.330,2.686,-44.617
-0.473,-0.978,-1.126,39.917,-14.404,-52.490
-0.694,-1.083,-1.196,37.781,-27.954,-53.955
-0.862,-1.157,-1.227,32.837,-44.189,-52.246
-1.068,-1.234,-1.260,18.311,-84.656,-39.795
-1.708,-1.474,-1.295,9.705,-107.422,-29.175
-2.191,-1.605,-1.328,19.226,-143.677,-3.479
-3.238,-1.658,-1.624,54.443,-152.771,2.930
-3.671,-1.575,-1.925,125.549,-180.603,-20.813
-4.000,-1.590,-2.554,142.822,-217.712,-61.462
-4.000,-1.979,-2.823,149.353,-278.809,-118.347
-3.991,-3.536,-3.560,153.870,-500.977,-219.849
-3.992,-4.000,-3.823,148.315,-678.223,-225.647
-3.998,-4.000,-3.696,129.211,-1146.545,-80.994
-4.000,-3.996,-1.925,192.261,-1387.756,53.772
-4.000,-3.975,-0.682,396.179,-1721.680,293.579
-4.000,-3.999,1.176,432.861,-1774.719,373.779
-4.000,-4.000,1.903,416.748,-1642.822,461.487
-4.000,-4.000,3.707,397.705,-1446.472,459.412
-4.000,-3.892,3.909,385.071,-1172.913,426.270
-4.000,-3.517,3.495,298.462,-677.734,319.580
-3.997,-2.245,2.112,181.824,-555.786,300.842
-3.915,-1.563,1.729,-44.495,-453.674,323.669
-3.237,-0.787,1.552,-99.670,-403.015,309.570
-2.785,-0.834,1.480,-125.244,-343.811,274.353
-2.375,-0.985,1.362,-108.521,-231.873,212.402
-1.742,-1.075,1.204,-68.726,-180.786,195.312
-1.485,-1.026,1.094,3.967,-64.514,170.288
-1.136,-0.861,0.452,37.659,-6.836,159.119
-1.050,-0.693,0.038,98.083,39.307,141.541
-0.901,-0.283,-0.324,104.248,13.550,130.188
-0.796,-0.154,-0.179,90.149,-34.302,113.403
-0.663,-0.127,0.148,38.086,-130.859,67.261
-0.328,-0.335,0.974,21.179,-152.466,43.945
-0.153,-0.486,1.317,11.169,-117.371,16.479
0.084,-0.658,1.529,23.865,-70.374,15.564
0.121,-0.643,1.417,60.425,20.874,19.775
0.138,-0.577,1.043,73.547,48.401,17.761
0.138,-0.569,0.853,76.599,59.326,14.282
0.128,-0.572,0.715,48.828,40.771,5.798
0.104,-0.634,0.628,29.053,23.743,-0.488
0.092,-0.689,0.663,1.099,2.625,-11.108
0.029,-0.796,0.752,1.282,3.235,-14.343
-0.030,-0.831,0.785,7.141,9.827,-17.090
-0.111,-0.833,0.800,5.615,36.133,-23.193
-0.285,-0.756,0.727,7.812,53.833,-28.748
-0.359,-0.710,0.639,12.878,89.661,-42.236
-0.478,-0.630,0.451,5.005,104.858,-48.523
-0.522,-0.597,0.369,-5.493,118.469,-55.054
-0.556,-0.566,0.310,-23.621,145.203,-68.359
-0.604,-0.515,0.284,-28.015,161.255,-75.623
-0.629,-0.513,0.288,-18.250,201.538,-95.459
-0.689,-0.527,0.257,-17.212,223.389,-109.558
-0.714,-0.536,0.249,-39.307,265.259,-149.902
-0.710,-0.681,0.240,-45.959,286.316,-173.950
-0.656,-0.856,0.213,-42.847,305.664,-196.228
-0.558,-1.068,0.131,-33.264,317.261,-222.412
-0.314,-1.371,-0.012,-49.744,299.072,-224.060
-0.204,-1.455,-0.008,-97.046,238.892,-220.154
-0.020,-1.661,0.169,-102.661,219.849,-222.717
0.046,-1.791,0.263,-74.036,248.291,-237.183
0.071,-1.913,0.203,-61.157,290.649,-239.685
0.036,-1.877,0.034,-57.556,334.228,-236.511
0.002,-1.824,-0.147,-64.331,368.591,-226.318
-0.008,-1.809,-0.344,-67.688,356.140,-220.825
0.009,-1.818,-0.380,-59.570,313.232,-202.576
-0.002,-1.780,-0.414,-43.823,295.959,-189.880
-0.033,-1.743,-0.444,-13.306,274.597,-165.588
-0.087,-1.658,-0.512,-1.526,266.296,-156.494
-0.098,-1.626,-0.536,9.521,258.728,-148.193
-0.096,-1.588,-0.554,26.062,247.070,-129.395
-0.082,-1.581,-0.552,20.813,243.042,-119.019
-0.050,-1.579,-0.561,-81.238,239.563,-105.225
-0.041,-1.578,-0.518,-112.122,231.384,-102.661
-0.032,-1.548,-0.527,12.573,224.670,-84.656
0.034,-1.404,-0.675,67.444,226.196,-69.641
0.054,-1.314,-0.713,57.617,211.853,-42.969
0.040,-1.169,-0.619,46.387,201.965,-34.546
0.024,-1.111,-0.558,62.500,193.604,-27.283
0.008,-1.054,-0.523,142.090,182.800,-8.911
-0.019,-0.947,-0.531,162.598,179.382,1.770
-0.025,-0.910,-0.554,123.474,168.396,18.005
-0.027,-0.881,-0.602,86.121,157.898,19.775
-0.029,-0.883,-0.600,53.406,148.193,20.264
-0.037,-0.884,-0.593,21.790,139.648,25.208
-0.073,-0.862,-0.588,21.545,136.536,27.832
-0.089,-0.844,-0.575,28.564,124.329,29.114
-0.101,-0.826,-0.524,32.288,116.638,27.832
-0.093,-0.839,-0.490,41.138,104.004,22.522
-0.065,-0.878,-0.439,43.030,100.647,19.714
-0.053,-0.897,-0.430,40.466,98.755,17.334
-0.046,-0.912,-0.424,20.874,97.656,12.817
-0.040,-0.924,-0.440,9.583,97.839,10.315
-0.038,-0.922,-0.455,0.305,94.788,5.188
-0.020,-0.931,-0.507,2.869,90.576,2.747
-0.009,-0.938,-0.519,1.709,83.801,0.793
0.002,-0.949,-0.512,-0.427,65.979,-2.258
0.040,-0.979,-0.523,7.385,56.763,-3.235
0.057,-0.990,-0.525,7.202,36.072,-2.258
0.067,-0.998,-0.473,0.488,25.818,-0.732
0.069,-0.996,-0.446,-3.113,8.850,2.441
0.069,-0.969,-0.421,-7.446,1.404,4.272
0.062,-0.949,-0.392,-16.846,-6.042,5.920
0.052,-0.937,-0.336,-18.188,-16.418,5.432
0.073,-0.955,-0.290,-3.662,-17.334,3.601
0.083,-0.963,-0.291,-9.033,-17.090,2.625
0.068,-0.979,-0.219,-22.217,-16.174,3.296
0.065,-0.999,-0.177,-2.930,-6.042,3.418
0.078,-1.021,-0.242,13.184,1.160,3.540
0.070,-1.021,-0.278,10.803,6.714,4.333
0.057,-1.025,-0.290,-3.479,12.207,5.493
0.053,-1.042,-0.334,6.226,13.367,5.554
0.056,-1.047,-0.365,10.925,9.827,8.362
0.036,-1.028,-0.360,2.563,5.066,11.108
0.025,-1.009,-0.347,-3.357,-0.122,13.550
-0.001,-0.965,-0.315,-12.207,-8.911,15.808
-0.016,-0.946,-0.275,-15.076,-11.475,15.381
-0.014,-0.941,-0.258,11.536,-9.583,10.986
0.009,-0.949,-0.289,16.785,-8.301,9.277
0.009,-0.949,-0.271,-2.014,-9.888,7.996
0.201,-2.054,1.299,-108.459,-119.507,-41.260
0.202,-2.055,1.695,-70.984,-120.911,20.508
0.027,-1.811,2.319,-66.345,-93.811,52.124
-0.107,-1.660,2.542,-72.937,-42.297,74.707
-0.495,-1.422,2.728,-79.590,123.596,93.689
-0.750,-1.349,2.609,-52.246,221.069,95.520
-1.008,-1.327,2.351,0.061,388.550,100.708
-1.467,-1.372,1.739,-5.737,444.519,109.436
-1.660,-1.435,1.527,-54.199,509.155,130.615
-2.035,-1.631,1.281,-86.121,532.776,140.381
-2.249,-1.725,1.182,-112.000,559.509,148.315
-2.474,-1.821,1.083,-106.506,633.667,159.241
-2.905,-1.936,0.770,-78.247,675.110,170.166
-3.105,-1.872,0.463,-8.606,727.539,212.036
-3.284,-1.415,-0.440,21.423,719.238,230.530
-3.146,-1.128,-0.860,-1.099,629.272,227.905
-2.592,-0.778,-1.421,-68.298,565.125,209.167
-2.317,-0.717,-1.620,-146.484,497.986,182.312
-2.061,-0.699,-1.781,-219.910,369.141,114.441
-1.585,-0.750,-1.980,-212.646,309.937,86.914
-1.398,-0.778,-1.996,-199.341,192.749,61.096
-1.094,-0.850,-1.748,-215.576,132.324,55.237
-0.943,-0.922,-1.510,-260.559,29.602,44.373
-0.706,-1.127,-0.998,-254.272,-1.038,38.940
-0.657,-1.219,-0.785,-216.187,-14.587,33.691
-0.655,-1.247,-0.672,-75.378,1.465,25.452
-0.744,-1.133,-0.874,-18.555,16.602,21.973
-0.782,-1.071,-1.096,23.315,19.043,9.949
-0.804,-1.017,-1.401,28.198,5.005,3.784
-0.821,-1.012,-1.445,27.832,-34.546,-2.563
-0.895,-1.021,-1.361,23.682,-55.298,-3.784
-0.965,-1.052,-1.285,14.709,-74.402,-3.662
-1.085,-1.112,-1.226,6.165,-104.370,0.488
-1.514,-1.277,-1.241,18.311,-115.173,4.700
-1.863,-1.393,-1.333,54.810,-136.597,22.583
-2.845,-1.638,-1.684,79.590,-154.114,35.400
-3.408,-1.690,-1.853,146.301,-216.736,39.612
-4.000,-1.771,-1.900,176.819,-253.784,12.817
-4.000,-1.962,-1.843,206.116,-285.645,-37.354
-3.990,-3.013,-1.865,263.428,-355.103,-164.978
-3.987,-3.697,-1.924,276.367,-429.382,-205.994
-3.995,-4.000,-1.948,239.258,-734.070,-169.556
-4.000,-4.000,-1.545,184.570,-954.834,-89.722
-4.000,-3.992,-0.991,200.989,-1401.489,166.016
-4.000,-3.991,0.412,301.514,-1569.824,295.349
-4.000,-4.000,1.165,400.635,-1747.131,454.346
-4.000,-4.000,3.138,418.030,-1735.107,491.943
-4.000,-4.000,3.935,458.862,-1620.117,498.657
-4.000,-3.980,4.000,475.281,-1063.293,444.946
-4.000,-2.837,4.000,475.037,-716.003,373.535
-3.937,-1.911,3.762,442.139,-243.408,179.138
-3.195,-0.881,2.252,302.429,-207.031,123.840
-2.772,-0.728,1.629,84.229,-271.301,122.803
-2.448,-0.701,1.389,-275.513,-403.137,189.514
-1.802,-0.921,1.397,-326.965,-383.972,188.232
-1.496,-1.067,1.296,-194.641,-196.350,138.245
-1.163,-1.118,0.687,-72.021,-89.355,124.939
-1.084,-1.034,0.365,107.361,26.245,110.107
-0.881,-0.808,-0.041,154.114,28.992,97.290
-0.755,-0.716,-0.103,175.171,4.761,84.290
-0.635,-0.657,-0.018,128.540,-80.566,65.613
-0.442,-0.622,0.515,80.139,-117.249,57.495
-0.344,-0.619,0.808,20.020,-142.090,38.635
-0.154,-0.597,1.117,18.860,-129.456,28.931
-0.086,-0.604,1.111,28.015,-80.750,13.855
-0.002,-0.672,0.992,37.781,-57.251,7.629
0.025,-0.724,0.940,58.655,-38.391,1.404
0.050,-0.785,0.884,112.244,-16.052,-9.460
0.102,-0.903,0.757,130.005,-13.245,-12.512
0.118,-0.944,0.729,128.113,-15.320,-14.526
0.110,-0.991,0.706,113.159,-11.841,-13.977
0.083,-0.998,0.675,76.050,8.301,-10.864
0.008,-0.984,0.562,62.988,19.531,-9.460
-0.033,-0.966,0.513,52.979,28.198,-8.850
-0.076,-0.945,0.487,41.626,40.588,-11.841
-0.143,-0.914,0.462,39.185,48.645,-15.320
-0.168,-0.899,0.433,17.456,69.763,-19.958
-0.235,-0.848,0.372,5.493,79.407,-20.874
-0.273,-0.817,0.349,-3.174,87.463,-22.034
-0.303,-0.788,0.331,-27.771,97.534,-29.297
-0.332,-0.749,0.337,-45.532,100.769,-35.706
-0.339,-0.737,0.361,-72.327,113.586,-50.232
-0.330,-0.711,0.399,-73.425,125.488,-58.716
-0.314,-0.711,0.402,-60.242,156.921,-79.956
-0.262,-0.751,0.389,-64.087,174.133,-90.271
-0.232,-0.787,0.364,-76.599,189.453,-99.182
-0.196,-0.835,0.339,-89.600,204.651,-114.685
-0.115,-0.935,0.303,-79.468,202.515,-122.070
-0.073,-0.980,0.294,-59.387,187.988,-133.423
-0.007,-1.062,0.332,-62.866,182.556,-136.292
0.012,-1.101,0.365,-75.195,190.430,-140.259
0.001,-1.159,0.391,-78.308,205.017,-141.968
-0.038,-1.171,0.370,-77.454,224.182,-143.799
-0.089,-1.173,0.317,-54.565,261.780,-152.161
-0.159,-1.195,0.133,-40.588,272.766,-157.959
-0.165,-1.218,0.056,-25.574,270.447,-163.513
-0.160,-1.265,0.025,-19.897,263.062,-162.659
-0.165,-1.283,0.049,3.845,260.620,-160.156
-0.188,-1.326,0.050,27.832,268.616,-159.729
-0.198,-1.345,-0.015,47.546,277.771,-158.875
-0.202,-1.351,-0.109,48.035,279.297,-153.687
-0.182,-1.349,-0.246,43.762,270.630,-148.376
-0.171,-1.354,-0.259,39.856,252.991,-132.446
-0.165,-1.348,-0.268,35.461,250.000,-123.779
-0.166,-1.338,-0.294,30.396,252.624,-109.253
-0.150,-1.348,-0.378,29.724,252.686,-102.600
-0.133,-1.362,-0.435,28.442,249.023,-94.849
-0.116,-1.365,-0.482,14.465,228.516,-74.402
-0.112,-1.312,-0.506,9.888,216.309,-63.538
-0.124,-1.268,-0.513,21.606,201.477,-45.288
-0.132,-1.184,-0.544,24.841,196.472,-37.903
-0.128,-1.155,-0.551,26.733,183.533,-25.818
-0.126,-1.113,-0.540,31.433,175.293,-21.179
-0.125,-1.102,-0.516,40.527,167.847,-17.395
-0.116,-1.086,-0.492,63.354,161.194,-9.460
-0.113,-1.077,-0.497,62.378,160.400,-4.211
-0.114,-1.068,-0.505,40.161,157.104,5.859
-0.117,-1.045,-0.522,29.236,153.809,9.399
-0.115,-1.032,-0.529,18.005,145.081,13.672
-0.101,-1.007,-0.549,17.822,139.648,14.832
-0.090,-1.004,-0.550,18.433,132.996,15.564
-0.068,-1.011,-0.520,20.630,118.164,17.212
-0.058,-1.012,-0.505,23.621,111.816,18.433
-0.048,-1.009,-0.490,25.146,101.562,20.996
-0.033,-0.997,-0.471,23.926,97.412,21.729
-0.025,-0.988,-0.469,25.513,87.891,21.423
